,Address - From Geocoder,Company_Name,Date_Added,File_List,Geocode Score,Header,Latitude,Longitude,Match Score,Query,Text
0,"1 Richmond Sq, Providence, RI",Corporate Associates Inc,2019-03-22,['cd1990/entry/1990_Page_86 (1)_6.png'],100.0,AIRCRAFT CHARTER AND RENTAL SERVICE,41.82708605010156,-71.38162699281663,95.5,1 RICHMOND SQ PROVIDENCE,Corporate Associates Inc 1 Richmond 8q
1,"1860 Mineral Spring Ave, Providence, RI",Blackstone Limousine Service,2019-03-22,"['cd1990/entry/1990_Page_86 (1)_9.png', 'cd1990/entry/1990_Page_86 (1)_10.png']",100.0,AIRPORT LIMOUSINE SERVICE,41.86111003649965,-71.46384384763154,100.0,1860 MINERAL SPRING AV PROVIDENCE,Blackstone Limousine Service 1860 Mineral Spring Av (NP)
2,"26 Miner St, Providence, RI",J J F Ill Chauffering Inc,2019-03-22,['cd1990/entry/1990_Page_86 (1)_11.png'],100.0,AIRPORT LIMOUSINE SERVICE,41.875724178714016,-71.43669862221977,100.0,26 MINER ST PROVIDENCE,J J F Ill Chauffering Inc 26 Miner St
3,"125 Sackett St, Providence, RI",Osborne Limousine Service,2019-03-22,['cd1990/entry/1990_Page_86 (1)_12.png'],100.0,AIRPORT LIMOUSINE SERVICE,41.79451852337745,-71.41767770846272,100.0,125 SACKETT ST PROVIDENCE,Osborne Limousine Service 125 Sackett St
4,"1410 Mineral Spring Ave, Providence, RI",Sophisticated Limousine Service Rear,2019-03-22,"['cd1990/entry/1990_Page_86 (1)_13.png', 'cd1990/entry/1990_Page_86 (1)_14.png']",100.0,AIRPORT LIMOUSINE SERVICE,41.86648886459013,-71.44115713052629,100.0,1410 MINERAL SPRING AV PROVIDENCE,Sophisticated Limousine Service Rear 1410 Mineral Spring Av (NP)
5,"400 Harris Ave, Providence, RI",Arconium Specialty Alloys (Div Of A J Oster),2019-03-22,"['cd1990/entry/1990_Page_86 (1)_16.png', 'cd1990/entry/1990_Page_86 (1)_17.png']",100.0,ALLOYS,41.824923336639564,-71.43346967081368,100.0,400 HARRIS AVE PROVIDENCE,Arconium Specialty Alloys (Div Of A J Oster) 400 Harris Av
6,"334 Westminster St, Providence, RI",Classic Alterations,2019-03-22,"['cd1990/entry/1990_Page_86 (1)_19.png', 'cd1990/entry/1990_Page_86 (1)_20.png']",100.0,ALTERATION SHOPS,41.821761337546285,-71.41410007166016,100.0,334 WESTMINSTER ST PROVIDENCE,Classic Alterations 334 Westminster St Rm 323
7,"1224 Smith St, Providence, RI",Lucy's Alterations Rear,2019-03-22,['cd1990/entry/1990_Page_86 (1)_21.png'],100.0,ALTERATION SHOPS,41.84612999840426,-71.45203143840119,100.0,1224 SMITH ST PROVIDENCE,"""Lucy's Alterations Rear 1224 Smith St"""
8,"16 Depew St, Providence, RI",Sweeney Annette Mrs,2019-03-22,['cd1990/entry/1990_Page_86 (1)_22.png'],100.0,ALTERATION SHOPS,41.783047417429415,-71.419400538544,100.0,16 DEPEW ST PROVIDENCE,Sweeney Annette Mrs 16 Depew St
9,"1394 Douglas Ave, Providence, RI",Tiffany Creations,2019-03-22,['cd1990/entry/1990_Page_86 (1)_23.png'],100.0,ALTERATION SHOPS,41.863153028066115,-71.45294704528075,100.0,1394 DOUGLAS AVE PROVIDENCE,Tiffany Creations 1394 Douglas Av (NP)
10,"6 Sibyl St, Providence, RI",Caldarone Aluminum Prod,2019-03-22,['cd1990/entry/1990_Page_86 (1)_26.png'],100.0,ALUMINUM PRODUCTS DEALERS,41.810553980509006,-71.45878299120858,100.0,6 SIBYL ST PROVIDENCE,Caldarone Aluminum Prod 6 Sibyl St
11,"292 Academy Ave, Providence, RI",Mount Pleasant Aluminum Prods Inc,2019-03-22,"['cd1990/entry/1990_Page_86 (1)_29.png', 'cd1990/entry/1990_Page_86 (1)_30.png']",100.0,ALUMINUM PRODUCTS DEALERS,41.83280288228465,-71.44455733242506,100.0,292 ACADEMY AVE PROVIDENCE,Mount Pleasant Aluminum Prods Inc 292 Academy Av
12,"43 Troy St, Providence, RI",Built Rite Aluminum Products,2019-03-22,['cd1990/entry/1990_Page_86 (1)_33.png'],100.0,ALUMINUM PRODUCTS MFRS,41.81534749039849,-71.44160556340452,100.0,43 TROY ST PROVIDENCE,Built Rite Aluminum Products 43 Troy St
13,"90 Ives St, Providence, RI",Providence Ambulatory Health Care Foundatio,2019-03-22,"['cd1990/entry/1990_Page_86 (1)_35.png', 'cd1990/entry/1990_Page_86 (1)_36.png']",100.0,AMBULANCE SERVICE,41.82084977111281,-71.39194738107952,100.0,90 IVES ST PROVIDENCE,Providence Ambulatory Health Care Foundation 90 Ives St
