,Address - From Geocoder,Company_Name,Date_Added,File_List,Geocode Score,Header,Latitude,Longitude,Match Score,Query,Text
0,"1201 Eddy St, Providence, RI",Laird de Vou Inc,2019-03-22,['cd1962/entry/1962_Page_1 (1)_6.png'],100.0,ABRASIVESMANUFACTURERS,41.79257524312588,-71.40385065747991,100.0,1201 EDDY ST PROVIDENCE,Laird de Vou Inc 1201 Eddy
1,"66 S Main St, Providence, RI","TITLE GUARANTEE CO OF RHODE ISLAND,",2019-03-22,"['cd1962/entry/1962_Page_1 (1)_8.png', 'cd1962/entry/1962_Page_1 (1)_9.png']",100.0,ABSTRACTERS,41.82501158070103,-71.40726067750273,100.0,66 SOUTH MAIN ST PROVIDENCE,"TITLE GUARANTEE CO OF RHODE\nISLAND, 66 S Main, Tel DExter 1-5331 (See Page 74 Buyers Guide)"
2,HARDCODE,"Comery Richard T, Certified Public ' Accountant,",2019-03-22,"['cd1962/entry/1962_Page_1 (1)_11.png', 'cd1962/entry/1962_Page_1 (1)_12.png', 'cd1962/entry/1962_Page_1 (1)_13.png']",100.0,*ACCOUNTANTS,41.825363,-71.40946,100.0,15 WESTMINSTER ST PROVIDENCE,"Comery Richard T, Certified Public ' Accountant, 610 Hospital Trust Bldg 15 Westminster, Tel 421-8088"
3,"111 Westminster St, Providence, RI","Ward, Fisher & Co,",2019-03-22,"['cd1962/entry/1962_Page_1 (1)_17.png', 'cd1962/entry/1962_Page_1 (1)_18.png', 'cd1962/entry/1962_Page_1 (1)_19.png']",100.0,ACCOUNTANTSCERTIFIED,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,"Ward, Fisher & Co, 2400 Industrial Bank Bldg 111 Westminster, Tel GAspee 1-5768"
4,"354 Broadway, Providence, RI",Accinno & Campanella,2019-03-22,['cd1962/entry/1962_Page_1 (1)_22.png'],100.0,ACCOUNTANTS PUBLIC,41.8197226252177,-71.42948556396226,100.0,354 BROADWAY PROVIDENCE,Accinno & Campanella 354 Bway
5,"87 Weybosset St, Providence, RI",fl Accounting Associates,2019-03-22,['cd1962/entry/1962_Page_1 (1)_24.png'],100.0,ACCOUNTANTS PUBLIC,41.82345669921349,-71.41051758095863,89.0,87 WEYBOSSET ST PROVIDENCE,fl\nAccounting Associates 87 Weybosset R228
6,"170 Westminster St, Providence, RI",Allen David,2019-03-22,['cd1962/entry/1962_Page_1 (1)_26.png'],100.0,ACCOUNTANTS PUBLIC,41.823683537755784,-71.41146197569445,90.5,170 WESTMINSTER ST PROVIDENCE,Allen David 170 Westminster R712
7,"573 Atwells Ave, Providence, RI",Ambrifi Mario S,2019-03-22,['cd1962/entry/1962_Page_1 (1)_27.png'],100.0,ACCOUNTANTS PUBLIC,41.824573821371715,-71.4365374346377,100.0,573 ATWELLS AVE PROVIDENCE,Ambrifi Mario S 573 Atwells av
8,"428 Smith St, Providence, RI",Andelman Leo,2019-03-22,['cd1962/entry/1962_Page_1 (1)_28.png'],100.0,ACCOUNTANTS PUBLIC,41.83511431783666,-71.42550636067058,100.0,428 SMITH ST PROVIDENCE,Andelman Leo 428 Smith
9,HARDCODE,Armitage John C,2019-03-22,['cd1962/entry/1962_Page_1 (1)_29.png'],100.0,ACCOUNTANTS PUBLIC,41.825363,-71.40946,90.5,15 WESTMINSTER ST PROVIDENCE,Armitage John C 15 Westminster R724
10,"237 Pocasset Ave, Providence, RI",Bevilacqua & Bevilacqua,2019-03-22,['cd1962/entry/1962_Page_1 (1)_31.png'],100.0,ACCOUNTANTS PUBLIC,41.8086285442277,-71.45565597729195,100.0,237 POCASSET AVE PROVIDENCE,Bevilacqua & Bevilacqua 237 Pocasset av
11,"111 Westminster St, Providence, RI",Bilow Jack,2019-03-22,['cd1962/entry/1962_Page_1 (1)_32.png'],100.0,ACCOUNTANTS PUBLIC,41.82434144135414,-71.41073981740766,90.5,111 WESTMINSTER ST PROVIDENCE,Bilow Jack 111 Westminster R628
12,"111 Westminster St, Providence, RI",Blackman & Blackma,2019-03-22,"['cd1962/entry/1962_Page_1 (1)_33.png', 'cd1962/entry/1962_Page_1 (1)_34.png']",100.0,ACCOUNTANTS PUBLIC,41.82434144135414,-71.41073981740766,89.5,111 WESTMINSTER ST PROVIDENCE,Blackman & Blackman 111 Westminster R1209
13,"348 Washington St, Providence, RI",Blackway Howard C,2019-03-22,['cd1962/entry/1962_Page_1 (1)_35.png'],100.0,ACCOUNTANTS PUBLIC,41.81905680774996,-71.42067028491529,100.0,348 WASHINGTON ST PROVIDENCE,Blackway Howard C 348 Washingto
14,"51 Empire St, Providence, RI",Borod Audit Co,2019-03-22,['cd1962/entry/1962_Page_1 (1)_37.png'],100.0,ACCOUNTANTS PUBLIC,41.8211420993182,-71.41543234797402,85.5,51 EMPIRE ST PROVIDENCE,Borod Audit Co 51 Empire R605
15,"111 Westminster St, Providence, RI",Brown Harry C,2019-03-22,['cd1962/entry/1962_Page_1 (2)_1.png'],100.0,ACCOUNTANTS PUBLIC,41.82434144135414,-71.41073981740766,90.5,111 WESTMINSTER ST PROVIDENCE,Brown Harry C 111 Westminster Roll
