,Address - From Geocoder,Company_Name,Date_Added,File_List,Geocode Score,Header,Latitude,Longitude,Match Score,Query,Text
10,"224 Villa Ave, Providence, RI",Bresefield Wm A,2019-03-22,['cd1980/entry/1980_Page_74 (1)_25.png'],100.0,ACCOUNTANTS,41.862759411609254,-71.44299427894018,100.0,224 VILLA AVE PROVIDENCE,Bresefield Wm A 224 Villa Av (N Prov)
11,"321 Hope St, Providence, RI",Brown Kahn & Co,2019-03-22,['cd1980/entry/1980_Page_74 (1)_26.png'],100.0,ACCOUNTANTS,41.83425289531082,-71.40131579364653,100.0,321 HOPE ST PROVIDENCE,Brown Kahn & Co 321 Hope St
12,"24 Farmington Ave, Providence, RI",. Calabrese Joseph,2019-03-22,['cd1980/entry/1980_Page_74 (1)_27.png'],100.0,ACCOUNTANTS,41.80670991385603,-71.4630750796531,100.0,24 FARMINGTON AVE PROVIDENCE,. Calabrese Joseph 24% Farmington Av
13,"135 Whitford Ave, Providence, RI",Campana Falco B,2019-03-22,['cd1980/entry/1980_Page_74 (1)_28.png'],100.0,ACCOUNTANTS,41.83903579197349,-71.44398913074333,100.0,135 WHITFORD AVE PROVIDENCE,Campana Falco B 135 Whitford Av
14,"245 Waterman St, Providence, RI",Ched Limited,2019-03-22,['cd1980/entry/1980_Page_74 (1)_30.png'],100.0,ACCOUNTANTS,41.82831475210334,-71.38702799942423,100.0,245 WATERMAN ST PROVIDENCE,Ched Limited 245 Waterman St Rm 400
15,"35 Klondike St, Providence, RI",Clements Roy F,2019-03-22,['cd1980/entry/1980_Page_74 (1)_31.png'],100.0,ACCOUNTANTS,41.836228287236096,-71.47038595542847,100.0,35 KLONDIKE ST PROVIDENCE,Clements Roy F 35 Klondike St
16,"116 Wayland Ave, Providence, RI",Cofman Morris & Associates,2019-03-22,['cd1980/entry/1980_Page_74 (1)_32.png'],100.0,ACCOUNTANTS,41.82681511893656,-71.38861800983953,100.0,116 WAYLAND AVE PROVIDENCE,Cofman Morris & Associates 116 Wayland Av
17,HARDCODE,Cohn Newton B,2019-03-22,['cd1980/entry/1980_Page_74 (1)_33.png'],100.0,ACCOUNTANTS,41.825363,-71.40946,100.0,15 WESTMINSTER ST PROVIDENCE,Cohn Newton B 15 Westminster St Rm 810
18,"111 Westminster St, Providence, RI",Corrente Frank E,2019-03-22,['cd1980/entry/1980_Page_74 (1)_34.png'],100.0,ACCOUNTANTS,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,Corrente Frank E 111 Westminster St Rm 523
19,"515 Smith St, Providence, RI",DAmico Robt A & Co,2019-03-22,['cd1980/entry/1980_Page_74 (1)_35.png'],100.0,ACCOUNTANTS,41.83617400846703,-71.42785490088424,100.0,515 SMITH ST PROVIDENCE,DAmico Robt A & Co 515 Smith St
20,"1840 Mineral Spring Ave, Providence, RI",Dethomas Ronald,2019-03-22,"['cd1980/entry/1980_Page_74 (1)_37.png', 'cd1980/entry/1980_Page_74 (1)_38.png']",100.0,ACCOUNTANTS,41.86131490584847,-71.46283416698147,100.0,1840 MINERAL SPRING AV PROVIDENCE,Dethomas Ronald 1840 Mineral Spring Av(N
21,"1840 Mineral Spring Ave, Providence, RI",Di Mario James Jr,2019-03-22,"['cd1980/entry/1980_Page_74 (1)_41.png', 'cd1980/entry/1980_Page_74 (1)_42.png']",100.0,ACCOUNTANTS,41.86131490584847,-71.46283416698147,100.0,1840 MINERAL SPRING AV PROVIDENCE,Di Mario James Jr 1840 Mineral Spring Av(N
22,"1022 Broad St, Providence, RI",Doyle Christopher C,2019-03-22,['cd1980/entry/1980_Page_74 (2)_2.png'],100.0,ACCOUNTANTSCONTD,41.79719363401633,-71.41326712899416,100.0,1022 BROAD ST PROVIDENCE,Doyle Christopher C 1022 Broad St
23,"850 Admiral St, Providence, RI",Drummond Accounting Service,2019-03-22,['cd1980/entry/1980_Page_74 (2)_3.png'],100.0,ACCOUNTANTSCONTD,41.85154096424103,-71.44471501780149,100.0,850 ADMIRAL ST PROVIDENCE,Drummond Accounting Service 850 Admiral St
24,"170 Westminster St, Providence, RI",Duffy A Edgell,2019-03-22,['cd1980/entry/1980_Page_74 (2)_4.png'],100.0,ACCOUNTANTSCONTD,41.823683537755784,-71.41146197569445,100.0,170 WESTMINSTER ST PROVIDENCE,Duffy A Edgell 170 Westminster St Rm 300
25,"155 S Main St, Providence, RI",Dufour Kennan & Tripp Ltd,2019-03-22,"['cd1980/entry/1980_Page_74 (2)_5.png', 'cd1980/entry/1980_Page_74 (2)_6.png']",100.0,ACCOUNTANTSCONTD,41.82350234942555,-71.40626455748993,100.0,155 SOUTH MAIN ST PROVIDENCE,Dufour Kennan & Tripp Ltd 155 S Main St 2d FI
26,"27 Algonquin St, Providence, RI",Dydo Joseph A,2019-03-22,['cd1980/entry/1980_Page_74 (2)_7.png'],100.0,ACCOUNTANTSCONTD,41.79336324500588,-71.42815788288246,100.0,27 ALGONQUIN ST PROVIDENCE,Dydo Joseph A 27 Algonquin St
27,"17 4th St, Providence, RI",Ernst & Whinney One Hosp Trust Plaza,2019-03-22,"['cd1980/entry/1980_Page_74 (2)_8.png', 'cd1980/entry/1980_Page_74 (2)_9.png']",100.0,ACCOUNTANTSCONTD,41.8515204302631,-71.40135065465782,80.0,17 4TH ST PROVIDENCE,Ernst & Whinney One Hosp Trust Plaza 17th
28,"111 Westminster St, Providence, RI",Ervanian Stanley S,2019-03-22,"['cd1980/entry/1980_Page_74 (2)_10.png', 'cd1980/entry/1980_Page_74 (2)_11.png']",100.0,ACCOUNTANTSCONTD,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,Ervanian Stanley S 111 Westminster St Rm 523
29,"154 Francis St, Providence, RI",Feeney James E,2019-03-22,['cd1980/entry/1980_Page_74 (2)_12.png'],100.0,ACCOUNTANTSCONTD,41.8308213423174,-71.41647610627278,100.0,154 FRANCIS ST PROVIDENCE,Feeney James E 154 Francis St 2d F!
30,"144 Westminster St, Providence, RI",Fiore & Co,2019-03-22,['cd1980/entry/1980_Page_74 (2)_15.png'],100.0,ACCOUNTANTSCONTD,41.82396537736711,-71.41104652990313,100.0,144 WESTMINSTER ST PROVIDENCE,Fiore & Co 144 Westminster St 2d Fl
31,"111 Westminster St, Providence, RI",Gereboff & Co,2019-03-22,['cd1980/entry/1980_Page_74 (2)_16.png'],100.0,ACCOUNTANTSCONTD,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,Gereboff & Co 111 Westminster St Rm 620
32,"207 Union Ave, Providence, RI",Guardian Services Inc,2019-03-22,['cd1980/entry/1980_Page_74 (2)_17.png'],100.0,ACCOUNTANTSCONTD,41.807972616241145,-71.44355687545004,100.0,207 UNION AVE PROVIDENCE,Guardian Services Inc 207 Union Av
33,"14 Colfax St, Providence, RI",Guay Wm,2019-03-22,['cd1980/entry/1980_Page_74 (2)_18.png'],100.0,ACCOUNTANTSCONTD,41.800333543700326,-71.40807448427414,100.0,14 COLFAX ST PROVIDENCE,Guay Wm 14 Colfax St
34,"490 Elmwood Ave, Providence, RI",H & R Block,2019-03-22,['cd1980/entry/1980_Page_74 (2)_19.png'],100.0,ACCOUNTANTSCONTD,41.79880249015886,-71.4262709861144,100.0,490 ELMWOOD AVE PROVIDENCE,H & R Block 490 Elmwood Av
35,"1075 Chalkstone Ave, Providence, RI",H & R Block Inc,2019-03-22,['cd1980/entry/1980_Page_74 (2)_20.png'],100.0,ACCOUNTANTSCONTD,41.8324080494883,-71.44357979816111,100.0,1075 CHALKSTONE AVE PROVIDENCE,H & R Block Inc 1075 Chalkstone Av
36,"410 Hope St, Providence, RI",Hagopian James,2019-03-22,['cd1980/entry/1980_Page_74 (2)_21.png'],100.0,ACCOUNTANTSCONTD,41.83753350532327,-71.40079044213685,100.0,410 HOPE ST PROVIDENCE,Hagopian James 410 Hope St
37,"1038 Chalkstone Ave, Providence, RI",Izzo Vincent T,2019-03-22,['cd1980/entry/1980_Page_74 (2)_22.png'],100.0,ACCOUNTANTSCONTD,41.83226152936372,-71.44223303257894,100.0,1038 CHALKSTONE AVE PROVIDENCE,Izzo Vincent T 1038 Chalkstone Av
38,"428 Smith St, Providence, RI",Jacobs Gerald,2019-03-22,['cd1980/entry/1980_Page_74 (2)_23.png'],100.0,ACCOUNTANTSCONTD,41.83511431783666,-71.42550636067058,100.0,428 SMITH ST PROVIDENCE,Jacobs Gerald 428 Smith St Rm 7
39,"501 Angell St, Providence, RI",Jarcho Myer C,2019-03-22,['cd1980/entry/1980_Page_74 (2)_24.png'],100.0,ACCOUNTANTSCONTD,41.83020600394716,-71.38748876555576,100.0,501 ANGELL ST PROVIDENCE,Jarcho Myer C 501 Angell St
40,"86 Weybosset St, Providence, RI",Johnson Earl C Jr,2019-03-22,['cd1980/entry/1980_Page_74 (2)_25.png'],100.0,ACCOUNTANTSCONTD,41.82343603171933,-71.41033944573688,100.0,86 WEYBOSSET ST PROVIDENCE,Johnson Earl C Jr 86 Weybosset St Rm 605
41,"111 Wayland Ave, Providence, RI",Kilberg Arnold & Co,2019-03-22,['cd1980/entry/1980_Page_74 (2)_29.png'],100.0,ACCOUNTANTSCONTD,41.82666769077402,-71.38844950588606,100.0,111 WAYLAND AVE PROVIDENCE,Kilberg Arnold & Co 111 Wayland Av
42,"501 Angell St, Providence, RI",Labush Bernard,2019-03-22,['cd1980/entry/1980_Page_74 (2)_30.png'],100.0,ACCOUNTANTSCONTD,41.83020600394716,-71.38748876555576,100.0,501 ANGELL ST PROVIDENCE,Labush Bernard 501 Angell St
43,"1024 Charles St, Providence, RI",La Prova Mario,2019-03-22,['cd1980/entry/1980_Page_74 (2)_31.png'],100.0,ACCOUNTANTSCONTD,41.86646126061782,-71.42451850576134,100.0,1024 CHARLES ST PROVIDENCE,La Prova Mario 1024 Charles St (N Prov)
44,HARDCODE,Laventhol & Horwath,2019-03-22,"['cd1980/entry/1980_Page_74 (2)_34.png', 'cd1980/entry/1980_Page_74 (2)_35.png']",100.0,ACCOUNTANTSCONTD,41.824936,-71.409435,100.0,40 WESTMINSTER ST PROVIDENCE,Laventhol & Horwath 40 Westminster St Rm 1120
45,"245 Waterman St, Providence, RI",Levesque Colucci & Co,2019-03-22,"['cd1980/entry/1980_Page_74 (2)_36.png', 'cd1980/entry/1980_Page_74 (2)_37.png']",100.0,ACCOUNTANTSCONTD,41.82831475210334,-71.38702799942423,100.0,245 WATERMAN ST PROVIDENCE,Levesque Colucci & Co 245 Waterman St Rm 403
46,"58 Weybosset St, Providence, RI",M A S Associates,2019-03-22,['cd1980/entry/1980_Page_74 (2)_38.png'],100.0,ACCOUNTANTSCONTD,41.82382395857898,-71.409823583854,100.0,58 WEYBOSSET ST PROVIDENCE,M A S Associates 58 Weybosset St Rm 703
47,"15 Lewis St, Providence, RI",Mastroianni Anthony J,2019-03-22,['cd1980/entry/1980_Page_74 (2)_41.png'],100.0,ACCOUNTANTSCONTD,41.86454259076534,-71.43722245444562,100.0,15 LEWIS ST PROVIDENCE,Mastroianni Anthony J 15 Lewis St (N Prov)
48,"111 Westminster St, Providence, RI",Midwood Earl F,2019-03-22,['cd1980/entry/1980_Page_74 (2)_42.png'],100.0,ACCOUNTANTSCONTD,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,Midwood Earl F 111 Westminster St Rm 1208
49,"428 Smith St, Providence, RI",Monacelli Ovid L,2019-03-22,['cd1980/entry/1980_Page_74 (2)_43.png'],100.0,ACCOUNTANTSCONTD,41.83511431783666,-71.42550636067058,100.0,428 SMITH ST PROVIDENCE,Monacelli Ovid L 428 Smith St Rm 1
50,"111 Westminster St, Providence, RI",Murphy Raymond F & Co,2019-03-22,"['cd1980/entry/1980_Page_74 (2)_44.png', 'cd1980/entry/1980_Page_74 (2)_45.png']",100.0,ACCOUNTANTSCONTD,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,Murphy Raymond F & Co 111 Westminster St Rm 1700
51,"154 Francis St, Providence, RI",Norberg John H,2019-03-22,['cd1980/entry/1980_Page_74 (2)_46.png'],100.0,ACCOUNTANTSCONTD,41.8308213423174,-71.41647610627278,100.0,154 FRANCIS ST PROVIDENCE,Norberg John H 154 Francis St 2d Fl
52,"42 Weybosset St, Providence, RI",Orlando Joseph L & Co,2019-03-22,['cd1980/entry/1980_Page_74 (2)_47.png'],100.0,ACCOUNTANTSCONTD,41.82412108729146,-71.40966389066465,100.0,42 WEYBOSSET ST PROVIDENCE,Orlando Joseph L & Co 42 Weybosset St 2d Fl
53,HARDCODE,Over Petrone & Co,2019-03-22,"['cd1980/entry/1980_Page_74 (2)_48.png', 'cd1980/entry/1980_Page_74 (2)_49.png']",100.0,ACCOUNTANTSCONTD,41.825363,-71.40946,100.0,15 WESTMINSTER ST PROVIDENCE,Over Petrone & Co 15 Westminster St Rm 1005
54,"48 Spicer St, Providence, RI",Paolozzi Alphonse J,2019-03-22,['cd1980/entry/1980_Page_74 (2)_50.png'],100.0,ACCOUNTANTSCONTD,41.86609135479843,-71.44464124966181,100.0,48 SPICER ST PROVIDENCE,Paolozzi Alphonse J 48% Spicer Dr (NP)
55,HARDCODE,Pascarella & Trench,2019-03-22,"['cd1980/entry/1980_Page_74 (3)_2.png', 'cd1980/entry/1980_Page_74 (3)_3.png']",100.0,ACCOUNTANTSCONTD,41.825363,-71.40946,100.0,15 WESTMINSTER ST PROVIDENCE,Pascarella & Trench 15 Westminster St Rm 1140
56,"27 Armstrong Ave, Providence, RI",Paviol Nancy,2019-03-22,['cd1980/entry/1980_Page_74 (3)_6.png'],100.0,ACCOUNTANTSCONTD,41.81899176682584,-71.39700877845489,100.0,27 ARMSTRONG AVE PROVIDENCE,Paviol Nancy 27 Armstrong Av
57,"1 Jackson Walkway, Providence, RI",Phillips Milto,2019-03-22,['cd1980/entry/1980_Page_74 (3)_7.png'],100.0,ACCOUNTANTSCONTD,41.81888958155452,-71.41544176009579,89.5,1 JACKSON WALKWAY PROVIDENCE,Phillips Milton 1 Jackson Walkway Suite 3
58,"144 Westminster St, Providence, RI",Piccerelli Gilstein & Co,2019-03-22,"['cd1980/entry/1980_Page_74 (3)_8.png', 'cd1980/entry/1980_Page_74 (3)_9.png']",100.0,ACCOUNTANTSCONTD,41.82396537736711,-71.41104652990313,100.0,144 WESTMINSTER ST PROVIDENCE,Piccerelli Gilstein & Co 144 Westminster St 3d
59,"42 Weybosset St, Providence, RI",Rhode Island Society Of Cpas,2019-03-22,"['cd1980/entry/1980_Page_74 (3)_12.png', 'cd1980/entry/1980_Page_74 (3)_13.png']",100.0,ACCOUNTANTSCONTD,41.82412108729146,-71.40966389066465,100.0,42 WEYBOSSET ST PROVIDENCE,Rhode Island Society Of Cpas 42 Weybosset St Rm 300
60,HARDCODE,Richard Marcel A,2019-03-22,['cd1980/entry/1980_Page_74 (3)_16.png'],100.0,ACCOUNTANTSCONTD,41.825363,-71.40946,100.0,15 WESTMINSTER ST PROVIDENCE,Richard Marcel A 15 Westminster St Rm 820
61,"170 Westminster St, Providence, RI",Roiff Herbert A & Co,2019-03-22,"['cd1980/entry/1980_Page_74 (3)_17.png', 'cd1980/entry/1980_Page_74 (3)_18.png']",100.0,ACCOUNTANTSCONTD,41.823683537755784,-71.41146197569445,100.0,170 WESTMINSTER ST PROVIDENCE,Roiff Herbert A & Co 170 Westminster St Rm 700
62,"44 Warren St, Providence, RI",Ross Josli,2019-03-22,['cd1980/entry/1980_Page_74 (3)_19.png'],100.0,ACCOUNTANTSCONTD,41.81078654211388,-71.42588257585658,100.0,44 WARREN ST PROVIDENCE,Ross Joslin 44 Warren St
63,"111 Westminster St, Providence, RI",San Siveri Mc Mahon & Co,2019-03-22,"['cd1980/entry/1980_Page_74 (3)_20.png', 'cd1980/entry/1980_Page_74 (3)_21.png']",100.0,ACCOUNTANTSCONTD,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,San Siveri Mc Mahon & Co 111 Westminster St Rm 1040
64,"501 Angell St, Providence, RI",Satloff Morris,2019-03-22,['cd1980/entry/1980_Page_74 (3)_22.png'],100.0,ACCOUNTANTSCONTD,41.83020600394716,-71.38748876555576,100.0,501 ANGELL ST PROVIDENCE,Satloff Morris 501 Angell St
65,"58 Weybosset St, Providence, RI",Scardera Mich] A,2019-03-22,['cd1980/entry/1980_Page_74 (3)_23.png'],100.0,ACCOUNTANTSCONTD,41.82382395857898,-71.409823583854,100.0,58 WEYBOSSET ST PROVIDENCE,Scardera Mich] A 58 Weybosset St Rm 703
66,"501 Angell St, Providence, RI",Schwartz Harold,2019-03-22,['cd1980/entry/1980_Page_74 (3)_24.png'],100.0,ACCOUNTANTSCONTD,41.83020600394716,-71.38748876555576,100.0,501 ANGELL ST PROVIDENCE,Schwartz Harold 501 Angell St
67,HARDCODE,Shea Quinlan J,2019-03-22,['cd1980/entry/1980_Page_74 (3)_27.png'],100.0,ACCOUNTANTSCONTD,41.825363,-71.40946,100.0,15 WESTMINSTER ST PROVIDENCE,Shea Quinlan J 15 Westminster St Rm 928
68,"566 Smith St, Providence, RI",Short Edw,2019-03-22,['cd1980/entry/1980_Page_74 (3)_29.png'],100.0,ACCOUNTANTSCONTD,41.83605862504413,-71.42974278636424,100.0,566 SMITH ST PROVIDENCE,Short Edw 566 Smith St
69,"170 Westminster St, Providence, RI",Sisto & Co,2019-03-22,['cd1980/entry/1980_Page_74 (3)_30.png'],100.0,ACCOUNTANTSCONTD,41.823683537755784,-71.41146197569445,100.0,170 WESTMINSTER ST PROVIDENCE,Sisto & Co 170 Westminster St Rm 702
70,"101 Dyer St, Providence, RI",Sullivan And Co Inc,2019-03-22,['cd1980/entry/1980_Page_74 (3)_31.png'],100.0,ACCOUNTANTSCONTD,41.82361516109477,-71.40843012542973,100.0,101 DYER ST PROVIDENCE,Sullivan And Co Inc 101 Dyer St 4th Fl
71,"147 Power St, Providence, RI",Sullivan John F,2019-03-22,['cd1980/entry/1980_Page_74 (3)_32.png'],100.0,ACCOUNTANTSCONTD,41.82315333226924,-71.39695530600011,100.0,147 POWER ST PROVIDENCE,Sullivan John F 147 Power St
72,"155 S Main St, Providence, RI",Turosz & Maccarone,2019-03-22,['cd1980/entry/1980_Page_74 (3)_34.png'],100.0,ACCOUNTANTSCONTD,41.82350234942555,-71.40626455748993,100.0,155 SOUTH MAIN ST PROVIDENCE,Turosz & Maccarone 155 S Main St 2d Fl
73,"15 Observatory Ave, Providence, RI",Whelan Edgar G,2019-03-22,['cd1980/entry/1980_Page_74 (3)_35.png'],100.0,ACCOUNTANTSCONTD,41.83927014845281,-71.39949173587453,100.0,15 OBSERVATORY AVE PROVIDENCE,Whelan Edgar G 15 Observatory Av (N Prov)
74,"501 Angell St, Providence, RI",Yarlas Steph B,2019-03-22,['cd1980/entry/1980_Page_74 (3)_36.png'],100.0,ACCOUNTANTSCONTD,41.83020600394716,-71.38748876555576,100.0,501 ANGELL ST PROVIDENCE,Yarlas Steph B 501 Angell St
75,"111 Westminster St, Providence, RI",Allegretti & Co,2019-03-22,['cd1980/entry/1980_Page_74 (3)_40.png'],100.0,ACCOUNTANTSCERTIFIED PUBLIC,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,Allegretti & Co 111 Westminster St Rm 630
76,"170 Westminster St, Providence, RI",Campana Philip J,2019-03-22,['cd1980/entry/1980_Page_74 (3)_44.png'],100.0,ACCOUNTANTSCERTIFIED PUBLIC,41.823683537755784,-71.41146197569445,100.0,170 WESTMINSTER ST PROVIDENCE,Campana Philip J 170 Westminster St Rm 300
77,"111 Westminster St, Providence, RI",Christiansen & Co 533 Industrial Bank Bldg,2019-03-22,"['cd1980/entry/1980_Page_75 (1)_3.png', 'cd1980/entry/1980_Page_75 (1)_4.png', 'cd1980/entry/1980_Page_75 (1)_5.png']",100.0,ACCOUNTANTSCERTIFIED PUBLIC CONTD,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,"Christiansen & Co 533 Industrial Bank Bldg 111 Westminster St (02903), Tel (401) 751- 7611"
78,"198 Dyer St, Providence, RI",Connor Ralph J,2019-03-22,['cd1980/entry/1980_Page_75 (1)_6.png'],100.0,ACCOUNTANTSCERTIFIED PUBLIC CONTD,41.82176530719685,-71.40813423541123,100.0,198 DYER ST PROVIDENCE,Connor Ralph J 198 Dyer St Rm 215
79,HARDCODE,Fielding Ralph R,2019-03-22,['cd1980/entry/1980_Page_75 (1)_9.png'],100.0,ACCOUNTANTSCERTIFIED PUBLIC CONTD,41.825363,-71.40946,100.0,15 WESTMINSTER ST PROVIDENCE,Fielding Ralph R 15 Westminster St Rm 604
80,HARDCODE,Harris & Gifford,2019-03-22,['cd1980/entry/1980_Page_75 (1)_10.png'],100.0,ACCOUNTANTSCERTIFIED PUBLIC CONTD,41.825363,-71.40946,100.0,15 WESTMINSTER ST PROVIDENCE,Harris & Gifford 15 Westminster St Rm 815
81,"111 Westminster St, Providence, RI",Markoff Eli,2019-03-22,['cd1980/entry/1980_Page_75 (1)_11.png'],100.0,ACCOUNTANTSCERTIFIED PUBLIC CONTD,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,Markoff Eli 111 Westminster St Rm 1915
82,HARDCODE,Peat Marwick Mitchell & Co,2019-03-22,"['cd1980/entry/1980_Page_75 (1)_12.png', 'cd1980/entry/1980_Page_75 (1)_13.png']",100.0,ACCOUNTANTSCERTIFIED PUBLIC CONTD,41.824936,-71.409435,100.0,40 WESTMINSTER ST PROVIDENCE,Peat Marwick Mitchell & Co 40 Westminster St Rm 1800
83,HARDCODE,Price Waterhouse & Co,2019-03-22,"['cd1980/entry/1980_Page_75 (1)_15.png', 'cd1980/entry/1980_Page_75 (1)_16.png']",100.0,ACCOUNTANTSCERTIFIED PUBLIC CONTD,41.824936,-71.409435,100.0,40 WESTMINSTER ST PROVIDENCE,Price Waterhouse & Co 40 Westminster St (Suite 1200) (02903) Tel 421-0501
84,"472 Smith St, Providence, RI",Selinker Solomon E,2019-03-22,['cd1980/entry/1980_Page_75 (1)_17.png'],100.0,ACCOUNTANTSCERTIFIED PUBLIC CONTD,41.8356187343416,-71.42675893939324,100.0,472 SMITH ST PROVIDENCE,Selinker Solomon E 472 Smith St
85,HARDCODE,Silverman Jones & Co,2019-03-22,"['cd1980/entry/1980_Page_75 (1)_18.png', 'cd1980/entry/1980_Page_75 (1)_19.png']",100.0,ACCOUNTANTSCERTIFIED PUBLIC CONTD,41.825363,-71.40946,100.0,15 WESTMINSTER ST PROVIDENCE,Silverman Jones & Co 15 Westminster St Rm
86,"111 Westminster St, Providence, RI",Ward Fisher & Co,2019-03-22,"['cd1980/entry/1980_Page_75 (1)_21.png', 'cd1980/entry/1980_Page_75 (1)_22.png']",100.0,ACCOUNTANTSCERTIFIED PUBLIC CONTD,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,Ward Fisher & Co 111 Westminster St Rm 510
87,"245 Waterman St, Providence, RI",Allied Adjustment Service Inc,2019-03-22,"['cd1980/entry/1980_Page_75 (1)_26.png', 'cd1980/entry/1980_Page_75 (1)_27.png']",100.0,ADJUSTERS,41.82831475210334,-71.38702799942423,100.0,245 WATERMAN ST PROVIDENCE,Allied Adjustment Service Inc 245 Waterman St Rm 100
88,"131 Washington St, Providence, RI",Conte Music Studio,2019-03-22,"['cd1980/entry/1980_Page_75 (1)_28.png', 'cd1980/entry/1980_Page_75 (1)_29.png']",100.0,ADJUSTERS,41.82290636659688,-71.41504421045268,100.0,131 WASHINGTON ST PROVIDENCE,Conte Music Studio 131 Washington St Rm 211
89,"373 Elmwood Ave, Providence, RI",General Adjustment Bureau Inc,2019-03-22,"['cd1980/entry/1980_Page_75 (1)_30.png', 'cd1980/entry/1980_Page_75 (1)_31.png']",100.0,ADJUSTERS,41.80196253911695,-71.42627659079265,100.0,373 ELMWOOD AVE PROVIDENCE,General Adjustment Bureau Inc 373 Elmwood Av Rm 107
90,"36 Kennedy Dr, Providence, RI",I N B Retail Adjustment Center,2019-03-22,"['cd1980/entry/1980_Page_75 (1)_32.png', 'cd1980/entry/1980_Page_75 (1)_33.png']",100.0,ADJUSTERS,41.86098429390873,-71.41845895420622,100.0,36 KENNEDY DR PROVIDENCE,I N B Retail Adjustment Center 36 Kennedy
